"RowNames","CLAPUR","COLLIN","COLLOM","EPIDEN","GILCAP","NAVSQU","PLAFIG","PLECON","A","C","CAMAS","CHICKWEED","CLOVER","DAUCUS","EPICIL","ERILAN","F","FRLA","GERANIUM","JUNCUS","LACTUCA","LEUVUL","LINBIE","LUPBIC","MADIA","MYO","PLANTAIN","SEDGE","SHEARV","VERARV","VICIA"
"CLAPUR",0.0589762036453708,-0.119853911041451,-0.0561184176480092,0.058868493941497,-0.0614977346994687,0.0207022054015709,0.486690644848039,0.401891920113769,0.00761423258610035,-0.10922924351735,-0.0707594809160829,0.583960244830766,-0.00372935837282591,0.115928771902691,0.486441094590307,-0.207641233417947,-0.222750670242342,0.00949745979442545,0.140080214657341,0.232762941086662,-0.104121931654826,0.103690175149274,0.0941158149976538,0.00301424057068296,0.0769034618967384,-0.217604887019452,-0.0171334000127389,-0.110777523812052,0.0903395064735416,0.119188757103458,-0.766579364784278
"COLLIN",0.0332314062242785,0.044747454229808,0.0454658407298847,0.0189890838712239,0.00484536364784182,0.00778190293340156,-0.0175571273803846,0.0445757182383062,0.0331795761559725,0.03290435428913,0.00938460143109399,0.0352864798646728,-0.00546826762490117,0.0381317126153959,0.0169757838714004,0.0190433018488138,0.0120394606544445,0.0136467806324449,0.000591904044555235,0.00472368062846634,0.0547737786532064,0.0218315860065135,0.0114777831368058,0.00414070903655603,0.0226270929162144,-0.00250176414577112,-0.055992798829351,-0.00571620501861986,0.0252964454053568,0.0203263591760716,-0.0371762667817867
"COLLOM",0.0563670071422777,0.0776966578903205,0.0760436854249866,0.032086596335247,0.00616033354673924,0.0133236780814884,-0.031589187914363,0.0770347807965557,0.0572437193172291,0.058592529916714,0.0157092325113812,0.0622071091794843,-0.00902201198641157,0.0634442402865571,0.0293582862246735,0.0337343238869141,0.0235200097673048,0.0235613735472576,0.00314740773682986,0.00801159838521895,0.0936430479535099,0.0349497849403441,0.0204934183904146,0.00676019696107624,0.036932331631253,-0.00736858818588658,-0.0959899392337253,-0.00878249029052536,0.0438401518391397,0.0348615052512794,-0.0637212290046395
"EPIDEN",0.150909202700489,-0.165617077302901,-0.0709906316090372,-0.036299765098111,-0.0131425221368415,0.0130553566978659,-0.231493794516547,0.117775943523982,-0.118565439310828,-0.110442220542541,0.186142355793976,-0.202548586349792,-0.00279285130981426,0.0806177932734793,0.11545459969533,0.44922204748073,0.0169630225790355,0.0084456683310642,0.124658258382763,0.215361981675549,0.048701469098709,0.334125004854044,-0.0507593079272899,0.00282754453606846,0.0836419751336075,0.0705316791838909,-0.327674163417173,-0.00321211575896982,-0.204123725984654,0.414110381603345,-0.0221452041447034
"GILCAP",0.199455171605803,0.138475154931888,0.0662556851760202,-0.00568453169549146,0.063301061920541,0.0344890938117707,-0.38609882922247,0.0772232055732588,0.181909717115722,-0.367464528828281,0.0166484131636567,0.319434485013455,-0.00975800041684166,-0.224152390444554,0.353548129772224,-0.0579141382024512,0.121920075497189,0.0234124711467301,-0.195111686501089,0.00720233670688201,-0.335890728458699,0.429862207216543,0.126267239159941,0.00713590194276502,0.0394724011391197,-0.0976003749149362,-0.563733372594787,-0.0100454710520773,0.127241204923825,0.0350825378242412,-0.24475928080025
"NAVSQU",0.0147107373318387,0.0999480686018543,0.377242000769853,-0.153443320791282,-0.145222396958469,-0.0017293183301605,-0.227631623792377,0.801872452981144,0.556623179116327,0.269850714648631,0.38472476396234,0.599920543769302,-0.0240305332896823,0.317240379561451,0.364240300536929,-0.0903145064597851,0.149173034776348,-0.11129021621745,-0.216091713886189,0.0175774130632827,0.323796349633242,0.603355756315624,0.145080664084632,0.233879034475979,0.078471939911305,-0.102708685275358,-0.491780504219806,-0.0218859385638609,0.937024675314804,0.0823414196222703,-0.155870242530293
"PLAFIG",0.104176611121431,0.147678977713822,0.148712007419034,0.0608018838455262,0.00877441244495744,0.0244105392117349,-0.0668982537817381,0.149978930672055,0.116265668392019,0.11584389913961,0.0346328472168804,0.129288227212323,-0.018852638257021,0.120855157207573,0.0594103106651396,0.0669865792565068,0.0498252818947016,0.0460144754848486,0.00097771815227625,0.0144293232446906,0.179973158068109,0.0684100539359831,0.0397652737678039,0.0137188162062649,0.0679519844225985,-0.0137296083635501,-0.187536201892371,-0.0183434641839595,0.0898522085837563,0.067927954841788,-0.128114841503044
"PLECON",0.0541331765351485,0.0734670292941741,0.0742882728144804,0.0309345284350978,0.00575171765853528,0.0125866130517052,-0.0300681299550523,0.0716802060987989,0.0557744968331154,0.0587479590545049,0.0155810914015723,0.0638329637635995,-0.00929948963548722,0.0596383088812669,0.0286161734588575,0.0323711454250705,0.0239620130088012,0.0226772686629175,0.00134153983275552,0.00700019081867166,0.0892077554043324,0.0340565277749057,0.0188896041072317,0.00551516345393513,0.0349304408557458,-0.0059835834083872,-0.0922659721479096,-0.00898772847501915,0.0442045229547997,0.0332428302791077,-0.0625493807141932
