"RowNames","CLAPUR","COLLIN","COLLOM","EPIDEN","GILCAP","NAVSQU","PLAFIG","PLECON","A","B","C","CERGLO","CLAAMO","DANDEION","DAUCAR","ERILAN","GERANIUM","LACTUCA","LATHVIC","MADIA","MYOSOTIS","NAVINT","SHEARV","TRIFOLIUM"
"CLAPUR",0.126543561979625,0.0338572005849338,0.0352888272346355,0.0529664821719722,0.121659184965311,0.0421975379005866,-0.245376374951137,0.248679854422911,0.643914873275601,-0.104683319787177,0.290912710373861,0.0831502825218011,0.14927939401554,0.274736841446355,-0.420499742109641,0.187532319552823,0.152644275985238,0.466074513360749,0.397449342900652,0.249970074945033,-0.319913678790876,-0.153941496784058,0.00404682075130254,0.444089680664037
"COLLIN",0.0728671097986257,0.013704012300775,0.0292250602636423,0.0147963981300192,0.00726444091525022,0.0119357108975195,-0.0192993534411465,0.00131923038471452,0.10118964027314,0.0899072644615873,0.148574859007871,0.0441450819204107,0.0779445357810827,0.143168969805314,0.233032914105793,0.212179748586845,0.0779006330741016,0.12049100647654,0.206383137822561,0.131155050827243,-0.0567299479176438,-0.0541984658744175,0.089048495770822,0.232775528255709
"COLLOM",-0.0524474183518715,0.11390694151436,0.0513215406919068,0.160415849199346,-0.35206647686789,0.0592407733185978,0.251953831872747,-0.0707341956533911,0.289132854731192,0.744533187068139,-0.381167505012694,0.0881969674367108,0.224259417991551,0.412176622653272,0.510161386116116,0.397814209613001,-0.0449298884432238,0.780125304474672,0.593494964005557,0.376477336579137,-0.0203862670864835,-0.489416858420959,1.5459561689658,0.670869981620215
"EPIDEN",0.144905949726738,-0.119201493671641,0.104349604273054,0.0146992228108995,-0.0307455375829448,0.060842452324885,-0.406430597519233,0.220257596320036,-0.435550523995837,0.553527550357471,1.15924120407316,0.65415424441768,0.143912674937313,0.264191252577429,0.184476074797533,0.396554898858924,0.678013873024879,-0.208478040963185,0.380746652253706,0.873372830557643,-0.46049412789743,0.453476787110971,-0.712474441745898,0.430982933820304
"GILCAP",0.17207913221809,0.0320228469605187,0.0686055484813912,0.0344594603220897,0.0169634679913872,0.0280874404301442,-0.0462438471801705,0.0030000022875595,0.234849927078085,0.210993667221701,0.352367226840626,0.103310676932153,0.182051633135468,0.335640487018068,0.548735570888905,0.500126354904372,0.182474915421641,0.282934786516639,0.483771809845291,0.306738340865367,-0.135034007407591,-0.12677334672938,0.209658626503622,0.548895278227194
"NAVSQU",0.258361451762498,0.0485420749217331,0.102666310021049,0.0514908709741634,0.026631571898684,0.0418089643681451,-0.0705612010904718,0.00387727028751548,0.354012823590165,0.315101202154498,0.526048815153075,0.15521536126083,0.273994493143119,0.504201626542377,0.819875978519907,0.747625319166021,0.275777131426142,0.425330820427992,0.728857913687262,0.460958860541359,-0.206445888960183,-0.191967650723283,0.313152750700319,0.827202480099331
"PLAFIG",-0.144519369652415,0.236033651149914,0.00170400090409223,-0.00335324926079655,-0.186702231733646,0.0474673086156548,0.540400752474564,-0.137368880673511,0.0913684225102266,0.628649981927576,0.136679939902815,-0.250179059215128,0.0709839130559938,0.155047136994166,-0.265500235949896,0.229094947974666,0.0900678393240235,-0.506015526636956,0.188059758237573,0.119037826894723,0.138680628034195,0.0213609005519352,-0.227963090862084,0.212026527549539
"PLECON",0.173749881016118,0.176499084252361,0.119781864955678,0.0340629888376304,-0.0221420060835253,0.0492920540065815,-0.439269835541428,-0.175611647267952,0.23181611774273,-0.0869385478593874,0.381755993072463,0.0468982902129015,0.17896787051296,-0.0451433630974816,0.537860933940376,0.124168886797877,0.180736704143623,0.33594169417351,0.474676820550385,0.30128267719429,-0.13326675456234,-0.0401872769132016,-0.691588970549298,0.538591935128665
