"RowNames","CLAPUR","COLLIN","COLLOM","EPIDEN","GILCAP","NAVSQU","PLAFIG","PLECON","A","ACMAME","B","C","CERGLO","D","DAUCAR","DICCON","E","ERILAN","F","G","GERANIUM","LACTUCA","LATHVIC","LEUVUL","LINBIE","MYOSOTIS","sedge","SHEARV","TRIFOLIUM","VERARV"
"CLAPUR",0.0828374256434523,0.180394696378879,0.043829396387897,-0.0460519580446586,-0.201717448254183,0.0311438879266133,-0.227136982144053,-0.252314097266854,-0.00964069564695905,0.282748801584976,0.212914175627533,0.0558342309156543,-0.172083987722917,-0.271716984609149,0.0561354459913252,0.013465543102536,0.0155779210139267,0.0369514787310617,-0.741200458827266,0.0165679686624691,-0.612831317252811,0.0721131295562679,0.136082180713519,-0.0789790592419974,0.0143758002039528,0.03144810952815,0.0987375448002231,0.0272644116919179,0.137693557763335,-0.0413106366734636
"COLLIN",0.028311849481299,0.0425550404515269,0.0400149187416267,0.00342882173909271,0.0224342472319741,0.0118791711804218,0.000471366938762093,0.0926094146183149,0.00542037383016915,0.0532129111946401,0.0454890065386388,-0.0117977802984479,-0.0373501838074591,0.0381581334944325,0.0446482414274299,0.00841936034825049,0.00964319054329011,0.0231661674584339,0.0220250286406872,-0.0128207247304934,0.0216351859477069,0.0714423687518112,0.0789659136240476,-0.0117730634255595,0.00905033521884681,0.0137648262007577,0.0632511616372794,0.0345208320191685,0.0865714744862485,-0.0292666111950004
"COLLOM",0.128328660506348,-0.182584890846437,-0.0204181951965854,0.27283359979163,0.270813801731836,-0.00838998761389181,-0.415814562020024,-0.457904412304954,0.166254471596383,0.135787813700616,0.0566598669278822,-0.683208742804888,-0.0115763779934534,-0.0619771031328954,0.0169123292637105,0.0144967011400834,0.0162105355782157,0.114826330864527,0.114833058567788,-0.0319981166338876,0.167070144336677,0.206546336613549,0.0169299381961518,-0.288973121475473,0.0153792582624327,0.0652687095742584,-0.198322785624901,0.0234796388171608,0.0198321988717874,-0.295290506856816
"EPIDEN",0.0386617306711089,-0.238563669681631,0.130086875605886,0.0204378907866067,0.192490295898517,0.0117326263551357,-0.0759595515282417,0.339855884578266,-0.0707982611442776,0.318612885607089,0.0893980684838495,0.30013009525785,-0.048724436428283,0.0484731605042718,0.094496378007099,0.0166186626271967,0.0184976674875456,0.0442491330231483,0.183085330092527,0.0499039920040937,-0.334982006216327,0.255990904265008,0.310511435444432,-0.0164878250980146,0.0174293931287361,0.0952036750473347,-0.000126956828802258,0.221294620316045,0.22336505639128,-0.0206495416579343
"GILCAP",0.0676288587931812,0.14555797124726,0.0737561877783991,0.231701731501713,0.0629266563583067,0.0271200571513029,-0.296147920719447,0.029652882271623,0.241661997878107,1.31262806175803,0.246859310165782,-0.243450885315362,0.0104296657519702,0.478386578691099,0.0762586338510427,0.0207361243498438,0.023434996082736,-0.0958879081253515,0.927004712108928,-0.0304567801210362,0.0521509601608515,-0.301298395709052,0.164006548265895,-0.366895586791457,0.0215150936069831,-0.0489468263489628,0.125421895691101,-0.354762937924615,-0.6488656969132,0.164411327746009
"NAVSQU",0.056169188524654,-0.00213689150225335,0.231972868168985,0.42155975531893,-0.202162151202915,0.028188953239903,0.205177630464129,0.855946874618219,-0.174673726486337,-0.838057560196548,0.705513674183339,0.309478331544724,-0.0383393380875237,0.795719942718052,0.225395995753161,0.21824037472801,0.0870364502510434,0.127772424285476,0.277106385827762,-0.209905262852991,-0.0410624731736212,0.596535921918654,0.344264076621744,0.13889850586247,0.391852355499344,0.309131948129224,0.399756104563018,0.42020708570105,0.304030819823688,-0.78345404278801
"PLAFIG",0.0679944449129572,-0.013523298424627,0.108961683582639,-0.0220260934783279,-0.117785996332232,0.0305325579263059,0.295380678032742,1.273533450739,-0.0338622279253425,0.35641895222118,0.0192108944494361,-0.0278395535793094,0.441164393587597,0.489605774761234,0.0866348326644461,0.0207757744314445,0.0232392282935346,0.0559949082735327,-0.547068342567324,-0.0301819841468453,-0.298343038786911,0.062363426027413,0.23342627356384,0.388607577607756,0.0218643919463754,-0.0840209417878635,0.047660545056592,0.335395676035267,0.187350530489124,-0.989197041716313
"PLECON",0.038249306299602,0.0578538961224201,0.0542971968650615,0.00469842739333774,0.0303024386656743,0.0161144359536905,2.12211745414833e-05,0.125662098923274,0.00733428452041787,0.0721241936532443,0.0617046013065593,-0.0156987534534321,-0.0506832815556735,0.0519651564082109,0.060658203111176,0.011669685403799,0.0129823308227333,0.0312820371098326,0.0298275138423988,-0.0170846850786337,0.0292799067588698,0.0967683457001516,0.106923642794004,-0.0150905851703069,0.0117490448777015,0.0183279264437876,0.0856804669656994,0.0468541554494072,0.11708854166416,-0.0401725393540369
